MOZ,30.37 Millions (2019),4.4 Percent (2019),44.37 Percent (2019),36.53 Percent (2019),54.21 Years (2015),2.78 Percent (2015),5.23 Children per woman (2015),0.83 Percent (2017),"4,993 (2018)","21,072 (2018)","12,651.92 Millions of US dollars (2017)",426.44 US dollars (2017),78.4 Percent (2019),22.66 Percent (2017),26.51 Percent (2017),50.83 Percent (2017),164 Millions of US dollars (2017),24.77 Percent (2019),3.74 Percent (2017),164.18 Millions of US dollars (2018),"-4,362.11 Millions of US dollars (2018)","-4,169 Millions of US dollars (2018)","-1,589.97 Millions of US dollars (2018)","5,195.58 Millions of US dollars (2018)","6,785.55 Millions of US dollars (2018)",-253 Petajoules (2016),27.63 Percent (2018),26.12 Percent (2018),799.38 km2 (2017),"78,638 Hectares (2016)",7.18 Percent (2016),0.38 Percent (2016),47.98 Percent (2016)
MMR,54.05 Millions (2019),9.7 Percent (2019),25.91 Percent (2019),30.85 Percent (2019),64.68 Years (2015),0.81 Percent (2015),2.25 Children per woman (2015),0.14 Percent (2017),,1 (2016),"67,101.85 Millions of US dollars (2017)","1,257.28 US dollars (2017)",61.8 Percent (2019),23.7 Percent (2017),36.22 Percent (2017),40.08 Percent (2017),"2,279 Millions of US dollars (2017)",0.81 Percent (2019),6.84 Percent (2017),1.25 Millions of US dollars (2017),"-4,503.67 Millions of US dollars (2017)","-4,783.78 Millions of US dollars (2017)","-6,753.93 Millions of US dollars (2018)","16,580.73 Millions of US dollars (2018)","23,334.66 Millions of US dollars (2018)",-332 Petajoules (2016),38.89 Percent (2018),31.76 Percent (2018),676.58 km2 (2017),"65,308 Hectares (2016)",16.7 Percent (2016),2.37 Percent (2016),43.63 Percent (2016)
NAM,2.49 Millions (2019),5.59 Percent (2019),36.91 Percent (2019),51.04 Percent (2019),60.39 Years (2015),1.77 Percent (2015),3.62 Children per woman (2015),3.75 Percent (2017),"2,182 (2018)","1,510 (2018)","13,244.6 Millions of US dollars (2017)","5,227.18 US dollars (2017)",61.2 Percent (2019),7.38 Percent (2017),30.33 Percent (2017),62.29 Percent (2017),393 Millions of US dollars (2017),23.16 Percent (2019),-0.77 Percent (2017),131.08 Millions of US dollars (2018),-311.5 Millions of US dollars (2018),-309.32 Millions of US dollars (2018),"-1,327.82 Millions of US dollars (2018)","5,517.17 Millions of US dollars (2018)","6,844.99 Millions of US dollars (2018)",62 Petajoules (2016),21.79 Percent (2018),55.12 Percent (2018),824.12 km2 (2017),"82,329 Hectares (2016)",0.97 Percent (2016),0.01 Percent (2016),8.31 Percent (2016)
NRU,0.01 Millions (2019),4.04 Percent (2016),39.52 Percent (2016),100 Percent (2019),61.2 Years (2013),2.32 Percent (2015),3.9 Children per woman (2013),32.66 Percent (2017),687 (2018),120 (2018),114.11 Millions of US dollars (2017),"10,045.38 US dollars (2017)",64 Percent (2011),3.16 Percent (2017),59.25 Percent (2017),37.59 Percent (2017),,23 Percent (2011),3.96 Percent (2017),,,,,,,1 Petajoules (2016),,,0.02 km2 (2017),2 Hectares (2016),,20 Percent (2016),0 Percent (2016)
NPL,28.61 Millions (2019),8.57 Percent (2019),29.57 Percent (2019),20.15 Percent (2019),68.61 Years (2015),0 Percent (2015),2.32 Children per woman (2015),1.72 Percent (2017),"20,949 (2018)",91 (2018),"24,870.22 Millions of US dollars (2017)",848.67 US dollars (2017),82.9 Percent (2019),29.37 Percent (2017),14.64 Percent (2017),55.99 Percent (2017),712 Millions of US dollars (2017),2.65 Percent (2019),7.5 Percent (2017),149.05 Millions of US dollars (2017),-815.33 Millions of US dollars (2017),-250.44 Millions of US dollars (2017),"-8,817.87 Millions of US dollars (2018)",684.46 Millions of US dollars (2018),"9,502.33 Millions of US dollars (2018)",114 Petajoules (2016),56.72 Percent (2018),64.95 Percent (2018),147.18 km2 (2017),"14,335 Hectares (2016)",14.74 Percent (2016),1.48 Percent (2016),25.36 Percent (2016)
NLD,17.1 Millions (2019),26.06 Percent (2019),15.88 Percent (2019),91.88 Percent (2019),81.31 Years (2015),0.3 Percent (2015),1.73 Children per woman (2015),12.07 Percent (2017),"102,899 (2018)","7,048 (2018)","830,572.62 Millions of US dollars (2017)","48,754.15 US dollars (2017)",63.2 Percent (2019),2.07 Percent (2017),19.44 Percent (2017),78.49 Percent (2017),"20,352 Millions of US dollars (2017)",3.43 Percent (2019),3.16 Percent (2017),-598.6 Millions of US dollars (2018),"99,063.36 Millions of US dollars (2018)","104,995.96 Millions of US dollars (2018)","53,727.52 Millions of US dollars (2018)","576,573.34 Millions of US dollars (2018)","522,845.82 Millions of US dollars (2018)","1,020 Petajoules (2016)",21.91 Percent (2018),18.46 Percent (2018),41.54 km2 (2017),"3,369 Hectares (2016)",30.51 Percent (2016),1.13 Percent (2016),11.18 Percent (2016)
NCL,0.28 Millions (2019),13.76 Percent (2019),22.43 Percent (2019),71.1 Percent (2019),76.33 Years (2015),1.34 Percent (2015),2.18 Children per woman (2015),23.89 Percent (2017),,,"9,894.21 Millions of US dollars (2017)","35,815.49 US dollars (2017)",62.4 Percent (2019),1.44 Percent (2017),26.19 Percent (2017),72.37 Percent (2017),248 Millions of US dollars (2016),14.78 Percent (2019),2.69 Percent (2017),-12.21 Millions of US dollars (2016),-654.24 Millions of US dollars (2016),-860.12 Millions of US dollars (2016),-675.66 Millions of US dollars (2018),"2,056.88 Millions of US dollars (2018)","2,732.54 Millions of US dollars (2018)",67 Petajoules (2016),49.9 Percent (2018),40.72 Percent (2018),18.57 km2 (2017),"1,828 Hectares (2016)",0.34 Percent (2016),0.22 Percent (2016),45.9 Percent (2016)
NZL,4.78 Millions (2019),21.73 Percent (2019),19.57 Percent (2019),86.61 Percent (2019),81.32 Years (2015),1.09 Percent (2015),2.04 Children per woman (2015),22.68 Percent (2017),"1,550 (2018)",364 (2018),"202,044.22 Millions of US dollars (2017)","42,934.98 US dollars (2017)",69.9 Percent (2019),5.45 Percent (2017),22.88 Percent (2017),71.67 Percent (2017),"10,583 Millions of US dollars (2017)",5.2 Percent (2019),2.82 Percent (2017),-28.83 Millions of US dollars (2018),"-7,396.01 Millions of US dollars (2018)",-464.94 Millions of US dollars (2018),"-3,888.33 Millions of US dollars (2018)","39,797 Millions of US dollars (2018)","43,685.33 Millions of US dollars (2018)",196 Petajoules (2016),24.23 Percent (2018),19.76 Percent (2018),268.11 km2 (2017),"26,331 Hectares (2016)",2.16 Percent (2016),0.28 Percent (2016),38.56 Percent (2016)
NIC,6.55 Millions (2019),8.41 Percent (2019),29.85 Percent (2019),58.76 Percent (2019),73.1 Years (2015),1.33 Percent (2015),2.54 Children per woman (2015),0.66 Percent (2017),328 (2018),130 (2018),"13,814.1 Millions of US dollars (2017)","2,221.78 US dollars (2017)",66.8 Percent (2019),17.16 Percent (2017),26.22 Percent (2017),56.63 Percent (2017),841 Millions of US dollars (2017),4.48 Percent (2019),4.86 Percent (2017),111.2 Millions of US dollars (2018),83 Millions of US dollars (2018),-198.39 Millions of US dollars (2018),"-4,903.43 Millions of US dollars (2018)","3,927.27 Millions of US dollars (2018)","8,830.7 Millions of US dollars (2018)",72 Petajoules (2016),58.64 Percent (2018),23.47 Percent (2018),130.37 km2 (2017),"12,034 Hectares (2016)",12.5 Percent (2016),2.38 Percent (2016),25.88 Percent (2016)
NER,23.31 Millions (2019),4.11 Percent (2019),49.84 Percent (2019),16.52 Percent (2019),59.16 Years (2015),3.89 Percent (2015),7.35 Children per woman (2015),1.38 Percent (2017),"177,286 (2018)","1,723 (2018)","8,119.99 Millions of US dollars (2017)",378.07 US dollars (2017),78.7 Percent (2019),41.95 Percent (2017),16.78 Percent (2017),41.27 Percent (2017),84 Millions of US dollars (2016),0.37 Percent (2019),4.89 Percent (2017),407.07 Millions of US dollars (2017),"-1,271.22 Millions of US dollars (2017)",-874.07 Millions of US dollars (2017),-972.16 Millions of US dollars (2018),342.12 Millions of US dollars (2018),"1,314.28 Millions of US dollars (2018)",-9 Petajoules (2016),31.27 Percent (2018),28.34 Percent (2018),"1,267 km2 (2017)","126,670 Hectares (2016)",13.26 Percent (2016),0.08 Percent (2016),0.89 Percent (2016)
NGA,200.96 Millions (2019),4.5 Percent (2019),43.69 Percent (2019),51.16 Percent (2019),51.95 Years (2015),2.67 Percent (2015),5.74 Children per woman (2015),0.65 Percent (2017),"25,426 (2018)",762 (2018),"375,769.72 Millions of US dollars (2017)","1,968.55 US dollars (2017)",55.2 Percent (2019),21.06 Percent (2017),22.55 Percent (2017),56.38 Percent (2017),"2,611 Millions of US dollars (2017)",7.02 Percent (2019),0.81 Percent (2017),"10,555.51 Millions of US dollars (2006)","10,381.2 Millions of US dollars (2017)","4,320.31 Millions of US dollars (2017)","35,862.64 Millions of US dollars (2018)","67,933.75 Millions of US dollars (2018)","32,071.11 Millions of US dollars (2018)","-3,699 Petajoules (2016)",17.85 Percent (2018),18.7 Percent (2018),923.77 km2 (2017),"91,077 Hectares (2016)",37.33 Percent (2016),7.14 Percent (2016),7.23 Percent (2016)
NIU,0 Millions (2019),20.08 Percent (2016),22.75 Percent (2016),45.5 Percent (2019),73.2 Years (2011),-0.15 Percent (2015),2.6 Children per woman (2011),34.18 Percent (2017),,,,,75.5 Percent (2001),,,,2.2 Millions of US dollars (2010),9.7 Percent (2002),,,,,,,,0 Petajoules (2016),,,0.26 km2 (2017),26 Hectares (2016),3.85 Percent (2016),11.54 Percent (2016),69.23 Percent (2016)
MNP,0.06 Millions (2019),9.99 Percent (2016),23.53 Percent (2016),91.71 Percent (2019),76.4 Years (2012),0.14 Percent (2015),1.6 Children per woman (2013),39.49 Percent (2017),,,,,72.3 Percent (2010),,,,,11.2 Percent (2010),,,,,"-3,091.17 Millions of US dollars (2018)","1,838.86 Millions of US dollars (2018)","4,930.03 Millions of US dollars (2018)",,91.17 Percent (2018),71.23 Percent (2018),0.46 km2 (2017),46 Hectares (2016),2.17 Percent (2016),2.17 Percent (2016),63.78 Percent (2016)
NOR,5.38 Millions (2019),22.96 Percent (2019),17.41 Percent (2019),82.62 Percent (2019),81.61 Years (2015),1.25 Percent (2015),1.82 Children per woman (2015),15.06 Percent (2017),"58,107 (2018)","2,256 (2018)","399,470.17 Millions of US dollars (2017)","75,295.26 US dollars (2017)",63.4 Percent (2019),2.26 Percent (2017),33.72 Percent (2017),64.03 Percent (2017),"6,515 Millions of US dollars (2017)",3.85 Percent (2019),1.98 Percent (2017),-106.34 Millions of US dollars (2018),"35,181.7 Millions of US dollars (2018)","33,372.66 Millions of US dollars (2018)","31,503.42 Millions of US dollars (2018)","121,916.77 Millions of US dollars (2018)","90,413.34 Millions of US dollars (2018)","-7,570 Petajoules (2016)",21.11 Percent (2018),11.48 Percent (2018),386.19 km2 (2017),"36,512.3 Hectares (2016)",2.21 Percent (2016),0.01 Percent (2016),33.18 Percent (2016)
OMN,4.97 Millions (2019),4.16 Percent (2019),22.42 Percent (2019),85.44 Percent (2019),76.22 Years (2015),6.77 Percent (2015),2.9 Children per woman (2015),44.72 Percent (2017),309 (2018),422 (2018),"70,783.76 Millions of US dollars (2017)","15,267.42 US dollars (2017)",72.2 Percent (2019),2.23 Percent (2017),47.9 Percent (2017),49.87 Percent (2017),"2,791 Millions of US dollars (2017)",3.19 Percent (2019),-0.93 Percent (2017),260.08 Millions of US dollars (2017),"-10,763.59 Millions of US dollars (2017)","-11,662.48 Millions of US dollars (2017)","18,783.86 Millions of US dollars (2018)","43,938.23 Millions of US dollars (2018)","25,154.38 Millions of US dollars (2018)","-2,302 Petajoules (2016)",62.45 Percent (2018),38.9 Percent (2018),309.5 km2 (2017),"30,950 Hectares (2016)",0.18 Percent (2016),0.09 Percent (2016),0.01 Percent (2016)
PAK,216.57 Millions (2019),6.64 Percent (2019),35.05 Percent (2019),36.91 Percent (2019),66.02 Years (2015),2.11 Percent (2015),3.78 Children per woman (2015),1.72 Percent (2017),"1,397,629 (2018)","4,545 (2018)","302,139.48 Millions of US dollars (2017)","1,533.58 US dollars (2017)",53.4 Percent (2019),24.65 Percent (2017),19.07 Percent (2017),56.28 Percent (2017),875 Millions of US dollars (2017),4.3 Percent (2019),5.68 Percent (2017),347 Millions of US dollars (2018),"-18,250.4 Millions of US dollars (2018)","-18,350.25 Millions of US dollars (2018)","-36,531.97 Millions of US dollars (2018)","23,630.89 Millions of US dollars (2018)","60,162.86 Millions of US dollars (2018)","1,160 Petajoules (2016)",16.09 Percent (2018),24.18 Percent (2018),796.1 km2 (2017),"77,088 Hectares (2016)",40.27 Percent (2016),1.04 Percent (2016),1.85 Percent (2016)
PLW,0.02 Millions (2019),13.15 Percent (2016),20.28 Percent (2016),80.47 Percent (2019),73 Years (2015),0.79 Percent (2015),2.2 Children per woman (2015),22.96 Percent (2017),5 (2017),1 (2016),291.54 Millions of US dollars (2017),"13,417.28 US dollars (2017)",67.5 Percent (2005),3.51 Percent (2017),10.25 Percent (2017),86.24 Percent (2017),148 Millions of US dollars (2016),4.2 Percent (2005),-3.72 Percent (2017),13.57 Millions of US dollars (2017),-51.8 Millions of US dollars (2017),-32.97 Millions of US dollars (2017),-155.95 Millions of US dollars (2018),2.28 Millions of US dollars (2018),158.23 Millions of US dollars (2018),3 Petajoules (2016),38.87 Percent (2018),35.84 Percent (2018),0.46 km2 (2017),46 Hectares (2016),2.17 Percent (2016),4.35 Percent (2016),87.61 Percent (2016)
PSE,4.98 Millions (2019),4.83 Percent (2019),38.65 Percent (2019),76.44 Percent (2019),73.09 Years (2015),2.21 Percent (2015),4.25 Children per woman (2015),5.16 Percent (2017),,,"14,498.1 Millions of US dollars (2017)","2,946.33 US dollars (2017)",45.7 Percent (2019),3.36 Percent (2017),22.88 Percent (2017),73.76 Percent (2017),225 Millions of US dollars (2017),26.37 Percent (2019),3.14 Percent (2017),388.9 Millions of US dollars (2018),"-1,659.24 Millions of US dollars (2018)","-1,413.77 Millions of US dollars (2018)","-4,573.64 Millions of US dollars (2018)","1,087.16 Millions of US dollars (2018)","5,660.8 Millions of US dollars (2018)",67 Petajoules (2016),83.2 Percent (2018),58.23 Percent (2018),6.02 km2 (2017),602 Hectares (2016),8.44 Percent (2016),15.96 Percent (2016),1.52 Percent (2016)
PAN,4.25 Millions (2019),11.93 Percent (2019),26.78 Percent (2019),68.06 Percent (2019),77.29 Years (2015),1.71 Percent (2015),2.6 Children per woman (2015),4.65 Percent (2017),"2,467 (2018)","8,223 (2018)","61,838.18 Millions of US dollars (2017)","15,087.68 US dollars (2017)",66.4 Percent (2019),2.45 Percent (2017),29.78 Percent (2017),67.77 Percent (2017),"6,865 Millions of US dollars (2017)",4.69 Percent (2019),5.36 Percent (2017),22.6 Millions of US dollars (2018),"-5,066.8 Millions of US dollars (2018)","-6,515 Millions of US dollars (2018)","-13,087.7 Millions of US dollars (2018)",710.04 Millions of US dollars (2018),"13,797.74 Millions of US dollars (2018)",125 Petajoules (2016),20.62 Percent (2018),31.33 Percent (2018),75.32 km2 (2017),"7,434 Hectares (2016)",7.57 Percent (2016),2.49 Percent (2016),61.89 Percent (2016)
PNG,8.78 Millions (2019),5.9 Percent (2019),35.49 Percent (2019),13.25 Percent (2019),62.73 Years (2015),2.07 Percent (2015),3.84 Children per woman (2015),0.39 Percent (2017),"9,880 (2018)",2 (2017),"22,005.83 Millions of US dollars (2017)","2,667 US dollars (2017)",46.6 Percent (2019),19.29 Percent (2017),31.32 Percent (2017),49.38 Percent (2017),15.3 Millions of US dollars (2017),2.7 Percent (2019),-1.47 Percent (2017),8.82 Millions of US dollars (2017),"5,532.03 Millions of US dollars (2017)","5,322.09 Millions of US dollars (2017)","8,012.94 Millions of US dollars (2018)","10,905.6 Millions of US dollars (2018)","2,892.67 Millions of US dollars (2018)",-195 Petajoules (2016),24.26 Percent (2018),29.81 Percent (2018),462.84 km2 (2017),"45,286 Hectares (2016)",0.66 Percent (2016),1.55 Percent (2016),74.1 Percent (2016)
PRY,7.04 Millions (2019),9.69 Percent (2019),29.18 Percent (2019),61.88 Percent (2019),73.16 Years (2015),1.36 Percent (2015),2.6 Children per woman (2015),2.36 Percent (2017),217 (2018),123 (2018),"29,435.07 Millions of US dollars (2017)","4,321.51 US dollars (2017)",70.8 Percent (2019),19.96 Percent (2017),29.79 Percent (2017),50.25 Percent (2017),399 Millions of US dollars (2017),4.58 Percent (2019),4.28 Percent (2017),152.61 Millions of US dollars (2018),175.34 Millions of US dollars (2018),-664.87 Millions of US dollars (2018),"-4,288.96 Millions of US dollars (2018)","9,044.99 Millions of US dollars (2018)","13,333.95 Millions of US dollars (2018)",-76 Petajoules (2016),31.09 Percent (2018),28.23 Percent (2018),406.75 km2 (2017),"39,730 Hectares (2016)",12.08 Percent (2016),0.21 Percent (2016),37.75 Percent (2016)
PER,32.51 Millions (2019),12.08 Percent (2019),25.25 Percent (2019),78.1 Percent (2019),75.11 Years (2015),0.97 Percent (2015),2.4 Children per woman (2015),0.29 Percent (2017),"1,978 (2018)","122,644 (2018)","211,402.99 Millions of US dollars (2017)","6,572.35 US dollars (2017)",77.4 Percent (2019),7.35 Percent (2017),33.76 Percent (2017),58.89 Percent (2017),"4,573 Millions of US dollars (2017)",3.68 Percent (2019),2.53 Percent (2017),17.99 Millions of US dollars (2017),"-2,719.7 Millions of US dollars (2017)","-2,366.8 Millions of US dollars (2017)","5,707 Millions of US dollars (2018)","51,004 Millions of US dollars (2018)","45,297 Millions of US dollars (2018)",-25 Petajoules (2016),26.28 Percent (2018),22.28 Percent (2018),"1,285.22 km2 (2017)","128,000 Hectares (2016)",2.74 Percent (2016),1.08 Percent (2016),57.66 Percent (2016)
PHL,108.12 Millions (2019),8.34 Percent (2019),30.48 Percent (2019),47.15 Percent (2019),70.23 Years (2015),1.66 Percent (2015),3.05 Children per woman (2015),0.21 Percent (2017),574 (2018),252 (2018),"313,595.09 Millions of US dollars (2017)","2,988.95 US dollars (2017)",59.9 Percent (2019),9.66 Percent (2017),30.46 Percent (2017),59.88 Percent (2017),"8,349 Millions of US dollars (2017)",1.75 Percent (2019),6.68 Percent (2017),64.86 Millions of US dollars (2018),"-7,878.81 Millions of US dollars (2018)","-10,137.41 Millions of US dollars (2018)","-47,550.35 Millions of US dollars (2018)","67,487.67 Millions of US dollars (2018)","115,038.02 Millions of US dollars (2018)","1,083 Petajoules (2016)",15.63 Percent (2018),19.63 Percent (2018),300 km2 (2017),"29,817 Hectares (2016)",18.75 Percent (2016),17.94 Percent (2016),27.77 Percent (2016)
PCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7 Hectares (2016),,,74.47 Percent (2016)
POL,37.89 Millions (2019),25.41 Percent (2019),15.19 Percent (2019),60.04 Percent (2019),77.15 Years (2015),-0.15 Percent (2015),1.33 Children per woman (2015),1.68 Percent (2017),"12,381 (2018)","3,109 (2018)","526,211.85 Millions of US dollars (2017)","13,785.75 US dollars (2017)",56.6 Percent (2019),3.17 Percent (2017),32.94 Percent (2017),63.89 Percent (2017),"14,083 Millions of US dollars (2017)",4.4 Percent (2019),4.81 Percent (2017),"11,802 Millions of US dollars (2018)","-3,929 Millions of US dollars (2018)","6,379.01 Millions of US dollars (2018)","-2,670.33 Millions of US dollars (2018)","247,643.09 Millions of US dollars (2018)","250,313.42 Millions of US dollars (2018)","1,282 Petajoules (2016)",27.21 Percent (2018),22.69 Percent (2018),312.68 km2 (2017),"30,619 Hectares (2016)",35.29 Percent (2016),1.28 Percent (2016),30.88 Percent (2016)
PRT,10.23 Millions (2019),28.85 Percent (2019),13.25 Percent (2019),65.76 Percent (2019),80.62 Years (2015),-0.43 Percent (2015),1.28 Children per woman (2015),8.52 Percent (2017),"1,835 (2018)",45 (2018),"195,041.2 Millions of US dollars (2017)","18,881.95 US dollars (2017)",58.3 Percent (2019),2.28 Percent (2017),22.45 Percent (2017),75.27 Percent (2017),"21,099 Millions of US dollars (2017)",6.66 Percent (2019),0.89 Percent (2017),"2,497.83 Millions of US dollars (2018)","-1,508.26 Millions of US dollars (2018)","1,772.47 Millions of US dollars (2018)","-20,306.57 Millions of US dollars (2018)","68,651.6 Millions of US dollars (2018)","88,958.17 Millions of US dollars (2018)",656 Petajoules (2016),25.34 Percent (2018),31.46 Percent (2018),92.23 km2 (2017),"9,160.56 Hectares (2016)",10.68 Percent (2016),8.29 Percent (2016),34.61 Percent (2016)
QAT,2.83 Millions (2019),3.26 Percent (2019),13.6 Percent (2019),99.19 Percent (2019),79.48 Years (2015),6.47 Percent (2015),2 Children per woman (2015),65.22 Percent (2017),189 (2018),132 (2018),"167,605.42 Millions of US dollars (2017)","63,505.88 US dollars (2017)",87 Percent (2019),0.18 Percent (2017),52.8 Percent (2017),47.03 Percent (2017),"15,757 Millions of US dollars (2017)",0.12 Percent (2019),1.6 Percent (2017),-239.84 Millions of US dollars (2018),"16,652.2 Millions of US dollars (2018)","15,331.73 Millions of US dollars (2018)","48,284.99 Millions of US dollars (2018)","77,359.86 Millions of US dollars (2018)","29,074.87 Millions of US dollars (2018)","-7,638 Petajoules (2016)",19.08 Percent (2018),14.37 Percent (2018),11.61 km2 (2017),"1,161 Hectares (2016)",1.23 Percent (2016),0.23 Percent (2016),0 Percent (2016)
MKD,2.08 Millions (2019),20.27 Percent (2019),16.39 Percent (2019),58.21 Percent (2019),75.16 Years (2015),0.08 Percent (2015),1.5 Children per woman (2015),6.29 Percent (2017),421 (2018),40 (2018),"11,279.52 Millions of US dollars (2017)","5,414.62 US dollars (2017)",54.9 Percent (2019),9.1 Percent (2017),27.86 Percent (2017),63.04 Percent (2017),331 Millions of US dollars (2017),21.98 Percent (2019),0.24 Percent (2017),7.86 Millions of US dollars (2018),-46.39 Millions of US dollars (2018),-18.76 Millions of US dollars (2018),"-2,145.34 Millions of US dollars (2018)","6,906.34 Millions of US dollars (2018)","9,051.68 Millions of US dollars (2018)",66 Petajoules (2016),47.03 Percent (2018),11.6 Percent (2018),25.71 km2 (2017),"2,522 Hectares (2016)",16.49 Percent (2016),1.59 Percent (2016),39.57 Percent (2016)
ROU,19.36 Millions (2019),25.69 Percent (2019),15.57 Percent (2019),54.08 Percent (2019),74.94 Years (2015),-0.54 Percent (2015),1.51 Children per woman (2015),1.88 Percent (2017),"4,072 (2018)",373 (2018),"211,803.72 Millions of US dollars (2017)","10,762.76 US dollars (2017)",54.1 Percent (2019),5.22 Percent (2017),35.91 Percent (2017),58.86 Percent (2017),"2,999 Millions of US dollars (2017)",4.98 Percent (2019),6.95 Percent (2017),"2,842.99 Millions of US dollars (2018)","-10,756.66 Millions of US dollars (2018)","-6,823.1 Millions of US dollars (2018)","-17,316.29 Millions of US dollars (2018)","80,710.03 Millions of US dollars (2018)","98,026.32 Millions of US dollars (2018)",287 Petajoules (2016),22.96 Percent (2018),20.07 Percent (2018),238.39 km2 (2017),"23,008 Hectares (2016)",37.3 Percent (2016),1.82 Percent (2016),30.12 Percent (2016)
RUS,145.87 Millions (2019),21.96 Percent (2019),18.15 Percent (2019),74.59 Percent (2019),70.27 Years (2015),0.21 Percent (2015),1.7 Children per woman (2015),8.09 Percent (2017),"104,644 (2018)","1,175 (2018)","1,577,524.42 Millions of US dollars (2017)","10,955.81 US dollars (2017)",61.6 Percent (2019),4.45 Percent (2017),33.29 Percent (2017),62.26 Percent (2017),"14,983 Millions of US dollars (2017)",4.9 Percent (2019),1.55 Percent (2017),"-1,113.97 Millions of US dollars (2018)","113,810.5 Millions of US dollars (2018)","115,261.86 Millions of US dollars (2018)","213,111.54 Millions of US dollars (2018)","452,570.71 Millions of US dollars (2018)","239,459.17 Millions of US dollars (2018)","-26,726 Petajoules (2016)",14.89 Percent (2018),21.2 Percent (2018),"17,098.25 km2 (2017)","1,637,687 Hectares (2016)",7.52 Percent (2016),0.1 Percent (2016),49.76 Percent (2016)
RWA,12.63 Millions (2019),4.96 Percent (2019),39.77 Percent (2019),17.31 Percent (2019),65.79 Years (2015),2.49 Percent (2015),4.25 Children per woman (2015),3.63 Percent (2017),"148,055 (2018)",300 (2018),"9,136.16 Millions of US dollars (2017)",748.35 US dollars (2017),83.8 Percent (2019),33.25 Percent (2017),16.94 Percent (2017),49.81 Percent (2017),616 Millions of US dollars (2017),1.42 Percent (2019),6.1 Percent (2017),189.71 Millions of US dollars (2017),-628.05 Millions of US dollars (2017),-536.93 Millions of US dollars (2017),"-2,134.82 Millions of US dollars (2018)","1,121.13 Millions of US dollars (2018)","3,255.95 Millions of US dollars (2018)",13 Petajoules (2016),31.82 Percent (2018),21.24 Percent (2018),26.34 km2 (2017),"2,467 Hectares (2016)",46.68 Percent (2016),10.13 Percent (2016),19.73 Percent (2016)
REU,0.89 Millions (2019),17.61 Percent (2019),22.75 Percent (2019),99.62 Percent (2019),79.54 Years (2015),0.78 Percent (2015),2.4 Children per woman (2015),14.73 Percent (2017),,,,,54.9 Percent (2013),,,,401 Millions of US dollars (2017),28.9 Percent (2013),,,,,,,,53 Petajoules (2016),,,2.51 km2 (2017),251 Hectares (2016),13.78 Percent (2016),1.16 Percent (2016),35.06 Percent (2016)
BLM,0.01 Millions (2019),,,,,0.98 Percent (2015),,,,,,,,,,,,,,,,,,,,,,,,,,,
SHN,0.01 Millions (2019),,,39.93 Percent (2019),,-0.67 Percent (2015),,14.97 Percent (2017),,,,,,,,,,2 Percent (2010),,,,,-62.61 Millions of US dollars (2018),0.06 Millions of US dollars (2018),62.66 Millions of US dollars (2018),0 Petajoules (2016),35.29 Percent (2018),44.64 Percent (2018),0.31 km2 (2017),39 Hectares (2016),10.26 Percent (2016),,5.13 Percent (2016)
KNA,0.05 Millions (2019),9.91 Percent (2000),27.98 Percent (2000),30.8 Percent (2019),,1.08 Percent (2015),,13.71 Percent (2017),1 (2015),,930.79 Millions of US dollars (2017),"16,817.95 US dollars (2017)",68.8 Percent (2001),1.2 Percent (2017),28.83 Percent (2017),69.97 Percent (2017),354 Millions of US dollars (2017),5.1 Percent (2001),1.17 Percent (2017),33.97 Millions of US dollars (2017),-86.4 Millions of US dollars (2017),-91.3 Millions of US dollars (2017),-395.21 Millions of US dollars (2018),34.82 Millions of US dollars (2018),430.04 Millions of US dollars (2018),4 Petajoules (2016),68.68 Percent (2018),67.05 Percent (2018),0.26 km2 (2017),26 Hectares (2016),19.23 Percent (2016),0.38 Percent (2016),42.31 Percent (2016)
LCA,0.18 Millions (2019),14.41 Percent (2019),18.21 Percent (2019),18.75 Percent (2019),75.2 Years (2015),0.57 Percent (2015),1.51 Children per woman (2015),7.21 Percent (2017),2 (2018),3 (2018),"1,718.15 Millions of US dollars (2017)","9,606.97 US dollars (2017)",67.6 Percent (2019),2.07 Percent (2017),12.42 Percent (2017),85.52 Percent (2017),801 Millions of US dollars (2017),19.84 Percent (2019),2.97 Percent (2017),19.04 Millions of US dollars (2017),-46.59 Millions of US dollars (2017),-4.68 Millions of US dollars (2017),-531.32 Millions of US dollars (2018),90.98 Millions of US dollars (2018),622.3 Millions of US dollars (2018),6 Petajoules (2016),32.25 Percent (2018),43.83 Percent (2018),0.54 km2 (2017),61 Hectares (2016),4.92 Percent (2016),11.48 Percent (2016),33.18 Percent (2016)
MAF,0.04 Millions (2019),,,,,-0.94 Percent (2015),,,,,,,,,,,,,,,,,,,,,,,,,,,
SPM,0.01 Millions (2019),17.78 Percent (2006),19.05 Percent (2006),89.94 Percent (2019),,0.05 Percent (2015),,15.66 Percent (2017),,,,,,,,,,,,,,,"-2,470.71 Millions of US dollars (2018)",931.27 Millions of US dollars (2018),"3,401.98 Millions of US dollars (2018)",1 Petajoules (2016),36.72 Percent (2018),57.43 Percent (2018),0.24 km2 (2017),23 Hectares (2016),8.7 Percent (2016),,13.74 Percent (2016)
